longitude,latitude,aver_price,latlon
116.544659,40.115029,106.7,"116.544659,40.115029"
116.544659,40.115029,116.7,"116.544659,40.115029"
116.559953,40.117154,250.0,"116.559953,40.117154"
116.560168,40.110054,240.0,"116.560168,40.110054"
116.560215,40.093,166.7,"116.560215,40.093"
116.54955,40.124616,133.3,"116.54955,40.124616"
116.5511,40.111557,183.3,"116.5511,40.111557"
116.54955,40.124616,183.3,"116.54955,40.124616"
116.545663,40.113182,133.3,"116.545663,40.113182"
116.557842,40.114033,216.7,"116.557842,40.114033"
116.543201,40.106266,163.3,"116.543201,40.106266"
116.560168,40.110054,240.0,"116.560168,40.110054"
116.54955,40.124616,126.7,"116.54955,40.124616"
116.5511,40.111557,173.3,"116.5511,40.111557"
116.54955,40.124616,150.0,"116.54955,40.124616"
116.569194,40.12395,183.3,"116.569194,40.12395"
116.564402,40.108073,183.3,"116.564402,40.108073"
116.561056,40.112912,156.7,"116.561056,40.112912"
116.541069,40.099551,216.7,"116.541069,40.099551"
116.5511,40.111557,216.7,"116.5511,40.111557"
116.54955,40.124616,183.3,"116.54955,40.124616"
116.541005,40.103325,160.0,"116.541005,40.103325"
116.5511,40.111557,150.0,"116.5511,40.111557"
116.569194,40.12395,166.7,"116.569194,40.12395"
116.56264,40.122447,150.0,"116.56264,40.122447"
116.5511,40.111557,183.3,"116.5511,40.111557"
116.54955,40.124616,133.3,"116.54955,40.124616"
116.561056,40.112912,150.0,"116.561056,40.112912"
116.541069,40.099551,223.3,"116.541069,40.099551"
116.560168,40.110054,206.7,"116.560168,40.110054"
116.543201,40.106266,173.3,"116.543201,40.106266"
116.56264,40.122447,153.3,"116.56264,40.122447"
116.545663,40.113182,240.0,"116.545663,40.113182"
116.56264,40.122447,123.3,"116.56264,40.122447"
116.560168,40.110054,250.0,"116.560168,40.110054"
116.545553,40.103666,200.0,"116.545553,40.103666"
116.54955,40.124616,116.7,"116.54955,40.124616"
116.561056,40.112912,140.0,"116.561056,40.112912"
116.545663,40.113182,140.0,"116.545663,40.113182"
116.559953,40.117154,200.0,"116.559953,40.117154"
116.559953,40.117154,173.3,"116.559953,40.117154"
116.564988,40.111765,183.3,"116.564988,40.111765"
116.554715,40.107876,133.3,"116.554715,40.107876"
116.54955,40.124616,133.3,"116.54955,40.124616"
116.545663,40.113182,133.3,"116.545663,40.113182"
116.541069,40.099551,216.7,"116.541069,40.099551"
116.548519,40.093258,216.7,"116.548519,40.093258"
116.5511,40.111557,176.7,"116.5511,40.111557"
116.569194,40.12395,200.0,"116.569194,40.12395"
116.569194,40.12395,183.3,"116.569194,40.12395"
116.564402,40.108073,200.0,"116.564402,40.108073"
116.563472,40.12408,143.3,"116.563472,40.12408"
116.569194,40.12395,240.0,"116.569194,40.12395"
116.563472,40.12408,110.0,"116.563472,40.12408"
116.569194,40.12395,150.0,"116.569194,40.12395"
116.548519,40.093258,193.3,"116.548519,40.093258"
116.569194,40.12395,233.3,"116.569194,40.12395"
116.569194,40.12395,200.0,"116.569194,40.12395"
116.564402,40.108073,183.3,"116.564402,40.108073"
116.541069,40.099551,200.0,"116.541069,40.099551"
116.541069,40.099551,233.3,"116.541069,40.099551"
116.545553,40.103666,156.7,"116.545553,40.103666"
116.548519,40.093258,193.3,"116.548519,40.093258"
116.569194,40.12395,173.3,"116.569194,40.12395"
116.564402,40.108073,193.3,"116.564402,40.108073"
116.557842,40.114033,186.7,"116.557842,40.114033"
116.564402,40.108073,170.0,"116.564402,40.108073"
116.569194,40.12395,150.0,"116.569194,40.12395"
116.569194,40.12395,233.3,"116.569194,40.12395"
116.561056,40.112912,123.3,"116.561056,40.112912"
116.563472,40.12408,103.3,"116.563472,40.12408"
116.569194,40.12395,166.7,"116.569194,40.12395"
116.548519,40.093258,250.0,"116.548519,40.093258"
116.563472,40.12408,106.7,"116.563472,40.12408"
116.569194,40.12395,200.0,"116.569194,40.12395"
116.548519,40.093258,200.0,"116.548519,40.093258"
116.569194,40.12395,233.3,"116.569194,40.12395"
116.564402,40.108073,176.7,"116.564402,40.108073"
116.564402,40.108073,206.7,"116.564402,40.108073"
116.56264,40.122447,123.3,"116.56264,40.122447"
116.563472,40.12408,110.0,"116.563472,40.12408"
116.560389,40.094933,120.0,"116.560389,40.094933"
116.569194,40.12395,183.3,"116.569194,40.12395"
116.541005,40.103325,150.0,"116.541005,40.103325"
116.564402,40.108073,183.3,"116.564402,40.108073"
116.563472,40.12408,133.3,"116.563472,40.12408"
116.545553,40.103666,233.3,"116.545553,40.103666"
116.569194,40.12395,200.0,"116.569194,40.12395"
116.56264,40.122447,150.0,"116.56264,40.122447"
116.569194,40.12395,190.0,"116.569194,40.12395"
116.5511,40.111557,163.3,"116.5511,40.111557"
116.56264,40.122447,150.0,"116.56264,40.122447"
116.56264,40.122447,126.7,"116.56264,40.122447"
116.56264,40.122447,150.0,"116.56264,40.122447"
116.564402,40.108073,186.7,"116.564402,40.108073"
116.54955,40.124616,183.3,"116.54955,40.124616"
116.555368,40.113521,216.7,"116.555368,40.113521"
