longitude,latitude,dist,latlon
113.391074,23.167802,天河,"113.391074,23.167802"
113.385809,23.172071,天河,"113.385809,23.172071"
113.391074,23.167802,天河,"113.391074,23.167802"
113.389246,23.170795,天河,"113.389246,23.170795"
113.388473,23.170954,天河,"113.388473,23.170954"
113.386056,23.168541,天河,"113.386056,23.168541"
113.391074,23.167802,天河,"113.391074,23.167802"
113.392233,23.167626,天河,"113.392233,23.167626"
113.392233,23.167626,天河,"113.392233,23.167626"
113.392233,23.167626,天河,"113.392233,23.167626"
113.386085,23.171201,天河,"113.386085,23.171201"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.39233,23.168708,天河,"113.39233,23.168708"
113.40335,23.199052,天河,"113.40335,23.199052"
113.40335,23.199052,天河,"113.40335,23.199052"
113.40335,23.199052,天河,"113.40335,23.199052"
113.404239,23.159646,天河,"113.404239,23.159646"
113.40335,23.199052,天河,"113.40335,23.199052"
113.40335,23.199052,天河,"113.40335,23.199052"
113.386085,23.171201,天河,"113.386085,23.171201"
113.385199,23.177817,天河,"113.385199,23.177817"
113.40335,23.199052,天河,"113.40335,23.199052"
113.40448,23.178201,天河,"113.40448,23.178201"
113.392233,23.167626,天河,"113.392233,23.167626"
113.392233,23.167626,天河,"113.392233,23.167626"
113.384828,23.170822,天河,"113.384828,23.170822"
113.386085,23.171201,天河,"113.386085,23.171201"
113.385512,23.174442,天河,"113.385512,23.174442"
113.410013,23.161367,天河,"113.410013,23.161367"
113.392536,23.16867,天河,"113.392536,23.16867"
113.40335,23.199052,天河,"113.40335,23.199052"
113.40335,23.199052,天河,"113.40335,23.199052"
113.40335,23.199052,天河,"113.40335,23.199052"
113.404239,23.159646,天河,"113.404239,23.159646"
113.404239,23.159646,天河,"113.404239,23.159646"
113.385199,23.177817,天河,"113.385199,23.177817"
113.410013,23.161367,天河,"113.410013,23.161367"
113.385199,23.177817,天河,"113.385199,23.177817"
113.392536,23.16867,天河,"113.392536,23.16867"
113.392536,23.16867,天河,"113.392536,23.16867"
113.392536,23.16867,天河,"113.392536,23.16867"
113.40448,23.178201,天河,"113.40448,23.178201"
113.40448,23.178201,天河,"113.40448,23.178201"
113.40448,23.178201,天河,"113.40448,23.178201"
113.40448,23.178201,天河,"113.40448,23.178201"
113.40448,23.178201,天河,"113.40448,23.178201"
113.40448,23.178201,天河,"113.40448,23.178201"
113.40448,23.178201,天河,"113.40448,23.178201"
113.40448,23.178201,天河,"113.40448,23.178201"
113.384622,23.175031,天河,"113.384622,23.175031"
113.385512,23.174442,天河,"113.385512,23.174442"
113.410013,23.161367,天河,"113.410013,23.161367"
113.40335,23.199052,天河,"113.40335,23.199052"
113.40335,23.199052,天河,"113.40335,23.199052"
113.40335,23.199052,天河,"113.40335,23.199052"
113.40335,23.199052,天河,"113.40335,23.199052"
113.40335,23.199052,天河,"113.40335,23.199052"
113.40335,23.199052,天河,"113.40335,23.199052"
113.40335,23.199052,天河,"113.40335,23.199052"
113.40335,23.199052,天河,"113.40335,23.199052"
113.40335,23.199052,天河,"113.40335,23.199052"
113.40335,23.199052,天河,"113.40335,23.199052"
113.410013,23.161367,天河,"113.410013,23.161367"
113.405627,23.177725,天河,"113.405627,23.177725"
113.405627,23.177725,天河,"113.405627,23.177725"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.385199,23.177817,天河,"113.385199,23.177817"
113.410013,23.161367,天河,"113.410013,23.161367"
113.408598,23.174852,天河,"113.408598,23.174852"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.408598,23.174852,天河,"113.408598,23.174852"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.385199,23.177817,天河,"113.385199,23.177817"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.385732,23.172568,天河,"113.385732,23.172568"
113.384622,23.175031,天河,"113.384622,23.175031"
113.384622,23.175031,天河,"113.384622,23.175031"
113.384622,23.175031,天河,"113.384622,23.175031"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.385199,23.177817,天河,"113.385199,23.177817"
113.385199,23.177817,天河,"113.385199,23.177817"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.385199,23.177817,天河,"113.385199,23.177817"
113.384622,23.175031,天河,"113.384622,23.175031"
113.410013,23.161367,天河,"113.410013,23.161367"
113.381447,23.175756,天河,"113.381447,23.175756"
113.384622,23.175031,天河,"113.384622,23.175031"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.385199,23.177817,天河,"113.385199,23.177817"
113.410013,23.161367,天河,"113.410013,23.161367"
113.385199,23.177817,天河,"113.385199,23.177817"
113.410013,23.161367,天河,"113.410013,23.161367"
113.385199,23.177817,天河,"113.385199,23.177817"
113.385199,23.177817,天河,"113.385199,23.177817"
113.408598,23.174852,天河,"113.408598,23.174852"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.408598,23.174852,天河,"113.408598,23.174852"
113.410013,23.161367,天河,"113.410013,23.161367"
113.384622,23.175031,天河,"113.384622,23.175031"
113.385732,23.172568,天河,"113.385732,23.172568"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.410013,23.161367,天河,"113.410013,23.161367"
113.393277,23.1771,天河,"113.393277,23.1771"
113.381447,23.175756,天河,"113.381447,23.175756"
113.410013,23.161367,天河,"113.410013,23.161367"
113.384622,23.175031,天河,"113.384622,23.175031"
113.408598,23.174852,天河,"113.408598,23.174852"
113.408598,23.174852,天河,"113.408598,23.174852"
113.385199,23.177817,天河,"113.385199,23.177817"
113.401959,23.135211,天河,"113.401959,23.135211"
113.406469,23.127374,天河,"113.406469,23.127374"
113.403943,23.129531,天河,"113.403943,23.129531"
113.400716,23.129352,天河,"113.400716,23.129352"
113.398374,23.126158,天河,"113.398374,23.126158"
113.405063,23.133317,天河,"113.405063,23.133317"
113.405966,23.125019,天河,"113.405966,23.125019"
113.40103,23.131444,天河,"113.40103,23.131444"
113.401959,23.135211,天河,"113.401959,23.135211"
113.405966,23.125019,天河,"113.405966,23.125019"
113.405966,23.125019,天河,"113.405966,23.125019"
113.405966,23.125019,天河,"113.405966,23.125019"
113.398119,23.123251,天河,"113.398119,23.123251"
113.40032,23.133276,天河,"113.40032,23.133276"
113.401959,23.135211,天河,"113.401959,23.135211"
113.400199,23.132578,天河,"113.400199,23.132578"
113.400199,23.132578,天河,"113.400199,23.132578"
113.403943,23.129531,天河,"113.403943,23.129531"
113.400716,23.129352,天河,"113.400716,23.129352"
113.400716,23.129352,天河,"113.400716,23.129352"
113.400716,23.129352,天河,"113.400716,23.129352"
113.400716,23.129352,天河,"113.400716,23.129352"
113.400716,23.129352,天河,"113.400716,23.129352"
113.400716,23.129352,天河,"113.400716,23.129352"
113.400716,23.129352,天河,"113.400716,23.129352"
113.400716,23.129352,天河,"113.400716,23.129352"
113.398374,23.126158,天河,"113.398374,23.126158"
113.425651,23.128948,天河,"113.425651,23.128948"
113.40032,23.133276,天河,"113.40032,23.133276"
113.398374,23.126158,天河,"113.398374,23.126158"
113.405063,23.133317,天河,"113.405063,23.133317"
113.40103,23.131444,天河,"113.40103,23.131444"
113.405966,23.125019,天河,"113.405966,23.125019"
113.405966,23.125019,天河,"113.405966,23.125019"
113.449228,23.106074,天河,"113.449228,23.106074"
113.40032,23.133276,天河,"113.40032,23.133276"
113.449228,23.106074,天河,"113.449228,23.106074"
113.449228,23.106074,天河,"113.449228,23.106074"
113.405966,23.125019,天河,"113.405966,23.125019"
113.402907,23.135261,天河,"113.402907,23.135261"
113.405966,23.125019,天河,"113.405966,23.125019"
113.405966,23.125019,天河,"113.405966,23.125019"
113.405966,23.125019,天河,"113.405966,23.125019"
113.405966,23.125019,天河,"113.405966,23.125019"
113.405966,23.125019,天河,"113.405966,23.125019"
113.399929,23.131676,天河,"113.399929,23.131676"
113.405966,23.125019,天河,"113.405966,23.125019"
113.449228,23.106074,天河,"113.449228,23.106074"
113.405063,23.133317,天河,"113.405063,23.133317"
113.401959,23.135211,天河,"113.401959,23.135211"
113.402907,23.135261,天河,"113.402907,23.135261"
113.400716,23.129352,天河,"113.400716,23.129352"
113.400716,23.129352,天河,"113.400716,23.129352"
113.398374,23.126158,天河,"113.398374,23.126158"
113.40103,23.131444,天河,"113.40103,23.131444"
113.404535,23.136668,天河,"113.404535,23.136668"
113.402907,23.135261,天河,"113.402907,23.135261"
113.39716,23.121556,天河,"113.39716,23.121556"
113.400199,23.132578,天河,"113.400199,23.132578"
113.400653,23.121532,天河,"113.400653,23.121532"
113.449228,23.106074,天河,"113.449228,23.106074"
113.449228,23.106074,天河,"113.449228,23.106074"
113.449228,23.106074,天河,"113.449228,23.106074"
113.405063,23.133317,天河,"113.405063,23.133317"
113.449228,23.106074,天河,"113.449228,23.106074"
113.405966,23.125019,天河,"113.405966,23.125019"
113.405063,23.133317,天河,"113.405063,23.133317"
113.401077,23.128174,天河,"113.401077,23.128174"
113.401077,23.128174,天河,"113.401077,23.128174"
113.405063,23.133317,天河,"113.405063,23.133317"
113.400716,23.129352,天河,"113.400716,23.129352"
113.400716,23.129352,天河,"113.400716,23.129352"
113.400199,23.132578,天河,"113.400199,23.132578"
113.398428,23.12338,天河,"113.398428,23.12338"
113.402907,23.135261,天河,"113.402907,23.135261"
113.401959,23.135211,天河,"113.401959,23.135211"
113.404883,23.131614,天河,"113.404883,23.131614"
113.425651,23.128948,天河,"113.425651,23.128948"
113.401959,23.135211,天河,"113.401959,23.135211"
113.39716,23.121556,天河,"113.39716,23.121556"
113.400653,23.121532,天河,"113.400653,23.121532"
113.400653,23.121532,天河,"113.400653,23.121532"
113.400199,23.132578,天河,"113.400199,23.132578"
113.405063,23.133317,天河,"113.405063,23.133317"
113.400279,23.123376,天河,"113.400279,23.123376"
113.406105,23.125693,天河,"113.406105,23.125693"
113.404605,23.136628,天河,"113.404605,23.136628"
113.40032,23.133276,天河,"113.40032,23.133276"
113.397478,23.123329,天河,"113.397478,23.123329"
113.389022,23.133837,天河,"113.389022,23.133837"
113.399929,23.131676,天河,"113.399929,23.131676"
113.405063,23.133317,天河,"113.405063,23.133317"
113.405063,23.133317,天河,"113.405063,23.133317"
113.402907,23.135261,天河,"113.402907,23.135261"
113.404605,23.136628,天河,"113.404605,23.136628"
113.401724,23.122691,天河,"113.401724,23.122691"
113.40268,23.128555,天河,"113.40268,23.128555"
113.425651,23.128948,天河,"113.425651,23.128948"
113.399929,23.131676,天河,"113.399929,23.131676"
113.399929,23.131676,天河,"113.399929,23.131676"
113.404787,23.121816,天河,"113.404787,23.121816"
113.399416,23.144624,天河,"113.399416,23.144624"
113.403178,23.130509,天河,"113.403178,23.130509"
113.424814,23.127601,天河,"113.424814,23.127601"
113.400199,23.132578,天河,"113.400199,23.132578"
113.400365,23.147216,天河,"113.400365,23.147216"
113.399929,23.131676,天河,"113.399929,23.131676"
113.400199,23.132578,天河,"113.400199,23.132578"
113.401504,23.127692,天河,"113.401504,23.127692"
113.401959,23.135211,天河,"113.401959,23.135211"
113.398472,23.128603,天河,"113.398472,23.128603"
113.398472,23.128603,天河,"113.398472,23.128603"
113.398472,23.128603,天河,"113.398472,23.128603"
113.398472,23.128603,天河,"113.398472,23.128603"
113.398472,23.128603,天河,"113.398472,23.128603"
113.398472,23.128603,天河,"113.398472,23.128603"
113.398472,23.128603,天河,"113.398472,23.128603"
113.405063,23.133317,天河,"113.405063,23.133317"
113.400199,23.132578,天河,"113.400199,23.132578"
113.405063,23.133317,天河,"113.405063,23.133317"
113.393557,23.13338,天河,"113.393557,23.13338"
113.404605,23.136628,天河,"113.404605,23.136628"
113.400675,23.121513,天河,"113.400675,23.121513"
113.424814,23.127601,天河,"113.424814,23.127601"
113.424814,23.127601,天河,"113.424814,23.127601"
113.424814,23.127601,天河,"113.424814,23.127601"
113.424814,23.127601,天河,"113.424814,23.127601"
113.424814,23.127601,天河,"113.424814,23.127601"
113.424814,23.127601,天河,"113.424814,23.127601"
113.405063,23.133317,天河,"113.405063,23.133317"
113.39728,23.12264,天河,"113.39728,23.12264"
113.400199,23.132578,天河,"113.400199,23.132578"
113.39716,23.121556,天河,"113.39716,23.121556"
113.405063,23.133317,天河,"113.405063,23.133317"
113.400675,23.121513,天河,"113.400675,23.121513"
113.399416,23.144624,天河,"113.399416,23.144624"
113.400365,23.147216,天河,"113.400365,23.147216"
113.399416,23.144624,天河,"113.399416,23.144624"
113.406469,23.127374,天河,"113.406469,23.127374"
113.400365,23.147216,天河,"113.400365,23.147216"
113.399416,23.144624,天河,"113.399416,23.144624"
113.400365,23.147216,天河,"113.400365,23.147216"
113.400365,23.147216,天河,"113.400365,23.147216"
113.405031,23.130106,天河,"113.405031,23.130106"
113.400199,23.132578,天河,"113.400199,23.132578"
113.401959,23.135211,天河,"113.401959,23.135211"
113.400365,23.147216,天河,"113.400365,23.147216"
113.401959,23.135211,天河,"113.401959,23.135211"
113.399416,23.144624,天河,"113.399416,23.144624"
113.39728,23.12264,天河,"113.39728,23.12264"
113.399416,23.144624,天河,"113.399416,23.144624"
113.398086,23.126685,天河,"113.398086,23.126685"
113.398086,23.126685,天河,"113.398086,23.126685"
113.405063,23.133317,天河,"113.405063,23.133317"
113.39728,23.12264,天河,"113.39728,23.12264"
113.400279,23.123376,天河,"113.400279,23.123376"
113.399416,23.144624,天河,"113.399416,23.144624"
113.405063,23.133317,天河,"113.405063,23.133317"
113.399416,23.144624,天河,"113.399416,23.144624"
113.40032,23.133276,天河,"113.40032,23.133276"
113.401959,23.135211,天河,"113.401959,23.135211"
113.403738,23.131851,天河,"113.403738,23.131851"
113.402907,23.135261,天河,"113.402907,23.135261"
113.400365,23.147216,天河,"113.400365,23.147216"
113.401959,23.135211,天河,"113.401959,23.135211"
113.401223,23.117331,天河,"113.401223,23.117331"
113.39716,23.121556,天河,"113.39716,23.121556"
113.39716,23.121556,天河,"113.39716,23.121556"
113.40103,23.131444,天河,"113.40103,23.131444"
113.405063,23.133317,天河,"113.405063,23.133317"
113.399929,23.131676,天河,"113.399929,23.131676"
113.405063,23.133317,天河,"113.405063,23.133317"
113.400365,23.147216,天河,"113.400365,23.147216"
113.399416,23.144624,天河,"113.399416,23.144624"
113.400365,23.147216,天河,"113.400365,23.147216"
113.400365,23.147216,天河,"113.400365,23.147216"
113.400365,23.147216,天河,"113.400365,23.147216"
113.399416,23.144624,天河,"113.399416,23.144624"
113.399416,23.144624,天河,"113.399416,23.144624"
113.401959,23.135211,天河,"113.401959,23.135211"
113.400365,23.147216,天河,"113.400365,23.147216"
113.399416,23.144624,天河,"113.399416,23.144624"
113.400365,23.147216,天河,"113.400365,23.147216"
113.404883,23.131614,天河,"113.404883,23.131614"
113.402907,23.135261,天河,"113.402907,23.135261"
113.400365,23.147216,天河,"113.400365,23.147216"
113.399416,23.144624,天河,"113.399416,23.144624"
113.400365,23.147216,天河,"113.400365,23.147216"
113.404605,23.136628,天河,"113.404605,23.136628"
113.400365,23.147216,天河,"113.400365,23.147216"
113.400365,23.147216,天河,"113.400365,23.147216"
113.399416,23.144624,天河,"113.399416,23.144624"
113.399416,23.144624,天河,"113.399416,23.144624"
113.400365,23.147216,天河,"113.400365,23.147216"
113.399416,23.144624,天河,"113.399416,23.144624"
113.400365,23.147216,天河,"113.400365,23.147216"
113.400365,23.147216,天河,"113.400365,23.147216"
113.400365,23.147216,天河,"113.400365,23.147216"
113.400365,23.147216,天河,"113.400365,23.147216"
113.399416,23.144624,天河,"113.399416,23.144624"
113.399416,23.144624,天河,"113.399416,23.144624"
113.400365,23.147216,天河,"113.400365,23.147216"
113.399416,23.144624,天河,"113.399416,23.144624"
113.399416,23.144624,天河,"113.399416,23.144624"
113.399416,23.144624,天河,"113.399416,23.144624"
113.399416,23.144624,天河,"113.399416,23.144624"
113.405031,23.130106,天河,"113.405031,23.130106"
113.404605,23.136628,天河,"113.404605,23.136628"
113.40032,23.133276,天河,"113.40032,23.133276"
113.40032,23.133276,天河,"113.40032,23.133276"
113.400199,23.132578,天河,"113.400199,23.132578"
113.399416,23.144624,天河,"113.399416,23.144624"
113.399416,23.144624,天河,"113.399416,23.144624"
113.400365,23.147216,天河,"113.400365,23.147216"
113.353423,23.180181,天河,"113.353423,23.180181"
113.36264,23.174549,天河,"113.36264,23.174549"
113.36264,23.174549,天河,"113.36264,23.174549"
113.34184,23.177073,天河,"113.34184,23.177073"
113.36264,23.174549,天河,"113.36264,23.174549"
113.362014,23.186688,天河,"113.362014,23.186688"
113.34184,23.177073,天河,"113.34184,23.177073"
113.365793,23.172016,天河,"113.365793,23.172016"
113.355732,23.174067,天河,"113.355732,23.174067"
113.355732,23.174067,天河,"113.355732,23.174067"
113.36264,23.174549,天河,"113.36264,23.174549"
113.34184,23.177073,天河,"113.34184,23.177073"
113.34184,23.177073,天河,"113.34184,23.177073"
113.34184,23.177073,天河,"113.34184,23.177073"
113.355732,23.174067,天河,"113.355732,23.174067"
113.359486,23.172948,天河,"113.359486,23.172948"
113.366831,23.173789,天河,"113.366831,23.173789"
113.356392,23.182891,天河,"113.356392,23.182891"
113.369102,23.173875,天河,"113.369102,23.173875"
113.36264,23.174549,天河,"113.36264,23.174549"
113.366831,23.173789,天河,"113.366831,23.173789"
113.363193,23.182606,天河,"113.363193,23.182606"
113.36264,23.174549,天河,"113.36264,23.174549"
113.359486,23.172948,天河,"113.359486,23.172948"
113.35768,23.17504,天河,"113.35768,23.17504"
113.36699248178,23.188353507806,天河,"113.36699248178,23.188353507806"
113.365558,23.175193,天河,"113.365558,23.175193"
113.369102,23.173875,天河,"113.369102,23.173875"
113.369102,23.173875,天河,"113.369102,23.173875"
113.36264,23.174549,天河,"113.36264,23.174549"
113.366831,23.173789,天河,"113.366831,23.173789"
113.35768,23.17504,天河,"113.35768,23.17504"
113.35768,23.17504,天河,"113.35768,23.17504"
113.366831,23.173789,天河,"113.366831,23.173789"
113.36264,23.174549,天河,"113.36264,23.174549"
113.35234,23.17971,天河,"113.35234,23.17971"
113.35234,23.17971,天河,"113.35234,23.17971"
113.35234,23.17971,天河,"113.35234,23.17971"
113.36264,23.174549,天河,"113.36264,23.174549"
113.35768,23.17504,天河,"113.35768,23.17504"
113.366831,23.173789,天河,"113.366831,23.173789"
113.36264,23.174549,天河,"113.36264,23.174549"
113.363193,23.182606,天河,"113.363193,23.182606"
113.35234,23.17971,天河,"113.35234,23.17971"
113.35234,23.17971,天河,"113.35234,23.17971"
113.36264,23.174549,天河,"113.36264,23.174549"
113.368616,23.180087,天河,"113.368616,23.180087"
113.353423,23.180181,天河,"113.353423,23.180181"
113.348469,23.192947,天河,"113.348469,23.192947"
113.348469,23.192947,天河,"113.348469,23.192947"
113.348469,23.192947,天河,"113.348469,23.192947"
113.348469,23.192947,天河,"113.348469,23.192947"
113.35768,23.17504,天河,"113.35768,23.17504"
113.353423,23.180181,天河,"113.353423,23.180181"
113.366831,23.173789,天河,"113.366831,23.173789"
113.358306,23.1797,天河,"113.358306,23.1797"
113.35768,23.17504,天河,"113.35768,23.17504"
113.366831,23.173789,天河,"113.366831,23.173789"
113.358306,23.1797,天河,"113.358306,23.1797"
113.358306,23.1797,天河,"113.358306,23.1797"
113.366831,23.173789,天河,"113.366831,23.173789"
113.35251274674,23.176554414194,天河,"113.35251274674,23.176554414194"
113.359486,23.172948,天河,"113.359486,23.172948"
113.359486,23.172948,天河,"113.359486,23.172948"
113.369102,23.173875,天河,"113.369102,23.173875"
113.359486,23.172948,天河,"113.359486,23.172948"
113.359486,23.172948,天河,"113.359486,23.172948"
113.369102,23.173875,天河,"113.369102,23.173875"
113.369102,23.173875,天河,"113.369102,23.173875"
113.366831,23.173789,天河,"113.366831,23.173789"
113.369102,23.173875,天河,"113.369102,23.173875"
113.36264,23.174549,天河,"113.36264,23.174549"
113.359486,23.172948,天河,"113.359486,23.172948"
113.364747,23.173677,天河,"113.364747,23.173677"
113.36699248178,23.188353507806,天河,"113.36699248178,23.188353507806"
113.35768,23.17504,天河,"113.35768,23.17504"
113.35768,23.17504,天河,"113.35768,23.17504"
113.35768,23.17504,天河,"113.35768,23.17504"
113.362379,23.173054,天河,"113.362379,23.173054"
113.366831,23.173789,天河,"113.366831,23.173789"
113.36264,23.174549,天河,"113.36264,23.174549"
113.363193,23.182606,天河,"113.363193,23.182606"
113.365558,23.175193,天河,"113.365558,23.175193"
113.36264,23.174549,天河,"113.36264,23.174549"
113.365793,23.172016,天河,"113.365793,23.172016"
113.348567,23.181627,天河,"113.348567,23.181627"
113.348567,23.181627,天河,"113.348567,23.181627"
113.369102,23.173875,天河,"113.369102,23.173875"
113.366831,23.173789,天河,"113.366831,23.173789"
113.359486,23.172948,天河,"113.359486,23.172948"
113.35768,23.17504,天河,"113.35768,23.17504"
113.35234,23.17971,天河,"113.35234,23.17971"
113.36264,23.174549,天河,"113.36264,23.174549"
113.365793,23.172016,天河,"113.365793,23.172016"
113.359486,23.172948,天河,"113.359486,23.172948"
113.36264,23.174549,天河,"113.36264,23.174549"
113.365793,23.172016,天河,"113.365793,23.172016"
113.366831,23.173789,天河,"113.366831,23.173789"
113.36699248178,23.188353507806,天河,"113.36699248178,23.188353507806"
113.361702,23.172601,天河,"113.361702,23.172601"
113.366831,23.173789,天河,"113.366831,23.173789"
113.366831,23.173789,天河,"113.366831,23.173789"
113.355732,23.174067,天河,"113.355732,23.174067"
113.366831,23.173789,天河,"113.366831,23.173789"
113.355732,23.174067,天河,"113.355732,23.174067"
113.359486,23.172948,天河,"113.359486,23.172948"
113.35251274674,23.176554414194,天河,"113.35251274674,23.176554414194"
113.353423,23.180181,天河,"113.353423,23.180181"
113.36264,23.174549,天河,"113.36264,23.174549"
113.369102,23.173875,天河,"113.369102,23.173875"
113.366831,23.173789,天河,"113.366831,23.173789"
113.36264,23.174549,天河,"113.36264,23.174549"
113.35768,23.17504,天河,"113.35768,23.17504"
113.35768,23.17504,天河,"113.35768,23.17504"
113.365793,23.172016,天河,"113.365793,23.172016"
113.369102,23.173875,天河,"113.369102,23.173875"
113.36264,23.174549,天河,"113.36264,23.174549"
113.369102,23.173875,天河,"113.369102,23.173875"
113.35768,23.17504,天河,"113.35768,23.17504"
113.36264,23.174549,天河,"113.36264,23.174549"
113.365793,23.172016,天河,"113.365793,23.172016"
113.355732,23.174067,天河,"113.355732,23.174067"
113.35768,23.17504,天河,"113.35768,23.17504"
113.36264,23.174549,天河,"113.36264,23.174549"
113.35768,23.17504,天河,"113.35768,23.17504"
113.369102,23.173875,天河,"113.369102,23.173875"
113.359486,23.172948,天河,"113.359486,23.172948"
113.35768,23.17504,天河,"113.35768,23.17504"
113.366831,23.173789,天河,"113.366831,23.173789"
113.36264,23.174549,天河,"113.36264,23.174549"
113.36264,23.174549,天河,"113.36264,23.174549"
113.35768,23.17504,天河,"113.35768,23.17504"
113.353423,23.180181,天河,"113.353423,23.180181"
113.365793,23.172016,天河,"113.365793,23.172016"
113.362221,23.185284,天河,"113.362221,23.185284"
113.369102,23.173875,天河,"113.369102,23.173875"
113.369102,23.173875,天河,"113.369102,23.173875"
113.36264,23.174549,天河,"113.36264,23.174549"
113.365793,23.172016,天河,"113.365793,23.172016"
113.36264,23.174549,天河,"113.36264,23.174549"
113.353423,23.180181,天河,"113.353423,23.180181"
113.36053147175,23.175687919093,天河,"113.36053147175,23.175687919093"
113.368616,23.180087,天河,"113.368616,23.180087"
113.36264,23.174549,天河,"113.36264,23.174549"
113.36264,23.174549,天河,"113.36264,23.174549"
113.369102,23.173875,天河,"113.369102,23.173875"
113.366831,23.173789,天河,"113.366831,23.173789"
113.35768,23.17504,天河,"113.35768,23.17504"
113.363952,23.187701,天河,"113.363952,23.187701"
