longitude,latitude,dist,latlon
121.43583,31.234041,静安,"121.43583,31.234041"
121.4361234,31.23158127,静安,"121.4361234,31.23158127"
121.444049,31.236724,静安,"121.444049,31.236724"
121.445138,31.235518,静安,"121.445138,31.235518"
121.436501,31.235389,静安,"121.436501,31.235389"
121.4414775,31.23988403,静安,"121.4414775,31.23988403"
121.436447,31.237743,静安,"121.436447,31.237743"
121.437461,31.231277,静安,"121.437461,31.231277"
121.446217,31.234812,静安,"121.446217,31.234812"
121.4459967,31.23662621,静安,"121.4459967,31.23662621"
121.4490925,31.23432274,静安,"121.4490925,31.23432274"
121.439837,31.239719,静安,"121.439837,31.239719"
121.4361234,31.23158127,静安,"121.4361234,31.23158127"
121.442471,31.24135,静安,"121.442471,31.24135"
121.444049,31.236724,静安,"121.444049,31.236724"
121.446217,31.234812,静安,"121.446217,31.234812"
121.44589,31.232748,静安,"121.44589,31.232748"
121.438672,31.233619,静安,"121.438672,31.233619"
121.447527,31.233262,静安,"121.447527,31.233262"
121.444274,31.241632,静安,"121.444274,31.241632"
121.442637,31.230688,静安,"121.442637,31.230688"
121.437461,31.231277,静安,"121.437461,31.231277"
121.447527,31.233262,静安,"121.447527,31.233262"
121.44589,31.232748,静安,"121.44589,31.232748"
121.444086,31.233545,静安,"121.444086,31.233545"
121.4361234,31.23158127,静安,"121.4361234,31.23158127"
121.436447,31.237743,静安,"121.436447,31.237743"
121.4466592,31.24073315,静安,"121.4466592,31.24073315"
121.445138,31.235518,静安,"121.445138,31.235518"
121.4490925,31.23432274,静安,"121.4490925,31.23432274"
121.447527,31.233262,静安,"121.447527,31.233262"
121.442637,31.230688,静安,"121.442637,31.230688"
121.445138,31.235518,静安,"121.445138,31.235518"
121.444086,31.233545,静安,"121.444086,31.233545"
121.441331,31.240447,静安,"121.441331,31.240447"
121.443234,31.2374,静安,"121.443234,31.2374"
121.43583,31.234041,静安,"121.43583,31.234041"
121.443234,31.2374,静安,"121.443234,31.2374"
121.436447,31.237743,静安,"121.436447,31.237743"
121.442334,31.233463,静安,"121.442334,31.233463"
121.445138,31.235518,静安,"121.445138,31.235518"
121.445138,31.235518,静安,"121.445138,31.235518"
121.448304,31.237691,静安,"121.448304,31.237691"
121.444049,31.236724,静安,"121.444049,31.236724"
121.436447,31.237743,静安,"121.436447,31.237743"
121.445138,31.235518,静安,"121.445138,31.235518"
121.442637,31.230688,静安,"121.442637,31.230688"
121.4490925,31.23432274,静安,"121.4490925,31.23432274"
121.443234,31.2374,静安,"121.443234,31.2374"
121.437461,31.231277,静安,"121.437461,31.231277"
121.442659,31.237976,静安,"121.442659,31.237976"
121.434931,31.230864,静安,"121.434931,31.230864"
121.437461,31.231277,静安,"121.437461,31.231277"
121.4443161,31.23485492,静安,"121.4443161,31.23485492"
121.438672,31.233619,静安,"121.438672,31.233619"
121.436447,31.237743,静安,"121.436447,31.237743"
121.4490925,31.23432274,静安,"121.4490925,31.23432274"
121.4459967,31.23662621,静安,"121.4459967,31.23662621"
121.444049,31.236724,静安,"121.444049,31.236724"
121.436447,31.237743,静安,"121.436447,31.237743"
121.43583,31.234041,静安,"121.43583,31.234041"
121.4443161,31.23485492,静安,"121.4443161,31.23485492"
121.43583,31.234041,静安,"121.43583,31.234041"
121.437461,31.231277,静安,"121.437461,31.231277"
121.437461,31.231277,静安,"121.437461,31.231277"
121.446217,31.234812,静安,"121.446217,31.234812"
121.436501,31.235389,静安,"121.436501,31.235389"
121.447527,31.233262,静安,"121.447527,31.233262"
121.447527,31.233262,静安,"121.447527,31.233262"
121.4361234,31.23158127,静安,"121.4361234,31.23158127"
121.444086,31.233545,静安,"121.444086,31.233545"
121.438672,31.233619,静安,"121.438672,31.233619"
121.43709,31.230884,静安,"121.43709,31.230884"
121.444274,31.241632,静安,"121.444274,31.241632"
121.4443161,31.23485492,静安,"121.4443161,31.23485492"
121.4414775,31.23988403,静安,"121.4414775,31.23988403"
121.440923,31.24089,静安,"121.440923,31.24089"
121.444049,31.236724,静安,"121.444049,31.236724"
121.443234,31.2374,静安,"121.443234,31.2374"
121.436447,31.237743,静安,"121.436447,31.237743"
121.445138,31.235518,静安,"121.445138,31.235518"
121.434702,31.232956,静安,"121.434702,31.232956"
121.43583,31.234041,静安,"121.43583,31.234041"
121.44589,31.232748,静安,"121.44589,31.232748"
121.4434723,31.24064462,静安,"121.4434723,31.24064462"
121.443697,31.241805,静安,"121.443697,31.241805"
121.4401498,31.23302397,静安,"121.4401498,31.23302397"
121.4363046,31.2304388,静安,"121.4363046,31.2304388"
121.4401498,31.23302397,静安,"121.4401498,31.23302397"
121.4443161,31.23485492,静安,"121.4443161,31.23485492"
121.442334,31.233463,静安,"121.442334,31.233463"
121.447527,31.233262,静安,"121.447527,31.233262"
121.437461,31.231277,静安,"121.437461,31.231277"
121.436501,31.235389,静安,"121.436501,31.235389"
121.446191,31.232486,静安,"121.446191,31.232486"
121.436447,31.237743,静安,"121.436447,31.237743"
121.443234,31.2374,静安,"121.443234,31.2374"
121.439837,31.239719,静安,"121.439837,31.239719"
121.438021,31.241187,静安,"121.438021,31.241187"
121.4490925,31.23432274,静安,"121.4490925,31.23432274"
121.436447,31.237743,静安,"121.436447,31.237743"
121.4414775,31.23988403,静安,"121.4414775,31.23988403"
121.4468077,31.2366951,静安,"121.4468077,31.2366951"
121.4445121,31.23801417,静安,"121.4445121,31.23801417"
121.438672,31.233619,静安,"121.438672,31.233619"
121.443234,31.2374,静安,"121.443234,31.2374"
121.436447,31.237743,静安,"121.436447,31.237743"
121.438112,31.232197,静安,"121.438112,31.232197"
121.439378,31.23650371,静安,"121.439378,31.23650371"
121.4490925,31.23432274,静安,"121.4490925,31.23432274"
121.443697,31.241805,静安,"121.443697,31.241805"
121.438021,31.241187,静安,"121.438021,31.241187"
121.439837,31.239719,静安,"121.439837,31.239719"
121.444049,31.236724,静安,"121.444049,31.236724"
121.445138,31.235518,静安,"121.445138,31.235518"
121.43583,31.234041,静安,"121.43583,31.234041"
121.440347,31.235072,静安,"121.440347,31.235072"
121.4414775,31.23988403,静安,"121.4414775,31.23988403"
121.438576,31.239101,静安,"121.438576,31.239101"
121.436447,31.237743,静安,"121.436447,31.237743"
121.436759,31.232562,静安,"121.436759,31.232562"
121.436759,31.232562,静安,"121.436759,31.232562"
121.448304,31.237691,静安,"121.448304,31.237691"
121.437043,31.234947,静安,"121.437043,31.234947"
121.439837,31.239719,静安,"121.439837,31.239719"
121.4460417,31.23686907,静安,"121.4460417,31.23686907"
121.436447,31.237743,静安,"121.436447,31.237743"
121.4414775,31.23988403,静安,"121.4414775,31.23988403"
121.447527,31.233262,静安,"121.447527,31.233262"
121.4434723,31.24064462,静安,"121.4434723,31.24064462"
121.436501,31.235389,静安,"121.436501,31.235389"
121.4445121,31.23801417,静安,"121.4445121,31.23801417"
121.438672,31.233619,静安,"121.438672,31.233619"
121.443773,31.242588,静安,"121.443773,31.242588"
121.438021,31.241187,静安,"121.438021,31.241187"
121.443245,31.238542,静安,"121.443245,31.238542"
121.444049,31.236724,静安,"121.444049,31.236724"
121.443773,31.242588,静安,"121.443773,31.242588"
121.444049,31.236724,静安,"121.444049,31.236724"
121.442637,31.230688,静安,"121.442637,31.230688"
121.4416182,31.23279857,静安,"121.4416182,31.23279857"
121.434637,31.232405,静安,"121.434637,31.232405"
121.444086,31.233545,静安,"121.444086,31.233545"
121.437461,31.231277,静安,"121.437461,31.231277"
121.447527,31.233262,静安,"121.447527,31.233262"
121.4460417,31.23686907,静安,"121.4460417,31.23686907"
121.444049,31.236724,静安,"121.444049,31.236724"
121.444049,31.236724,静安,"121.444049,31.236724"
121.439837,31.239719,静安,"121.439837,31.239719"
121.439378,31.23650371,静安,"121.439378,31.23650371"
121.447527,31.233262,静安,"121.447527,31.233262"
121.446217,31.234812,静安,"121.446217,31.234812"
121.440389,31.238716,静安,"121.440389,31.238716"
121.446217,31.234812,静安,"121.446217,31.234812"
121.4445121,31.23801417,静安,"121.4445121,31.23801417"
121.444049,31.236724,静安,"121.444049,31.236724"
121.439378,31.23650371,静安,"121.439378,31.23650371"
121.446191,31.232486,静安,"121.446191,31.232486"
121.4413137,31.23281443,静安,"121.4413137,31.23281443"
121.4445121,31.23801417,静安,"121.4445121,31.23801417"
121.444049,31.236724,静安,"121.444049,31.236724"
121.436447,31.237743,静安,"121.436447,31.237743"
121.443697,31.241805,静安,"121.443697,31.241805"
121.436759,31.232562,静安,"121.436759,31.232562"
121.4466592,31.24073315,静安,"121.4466592,31.24073315"
121.436447,31.237743,静安,"121.436447,31.237743"
121.440347,31.235072,静安,"121.440347,31.235072"
121.438896,31.232882,静安,"121.438896,31.232882"
121.444086,31.233545,静安,"121.444086,31.233545"
121.437228,31.233648,静安,"121.437228,31.233648"
121.437228,31.233648,静安,"121.437228,31.233648"
121.4459967,31.23662621,静安,"121.4459967,31.23662621"
121.436447,31.237743,静安,"121.436447,31.237743"
121.436447,31.237743,静安,"121.436447,31.237743"
121.4346879,31.23029499,静安,"121.4346879,31.23029499"
121.438672,31.233619,静安,"121.438672,31.233619"
121.436759,31.232562,静安,"121.436759,31.232562"
121.440347,31.235072,静安,"121.440347,31.235072"
121.441107,31.237988,静安,"121.441107,31.237988"
121.44495,31.222726,静安,"121.44495,31.222726"
121.45253,31.23276,静安,"121.45253,31.23276"
121.4436614,31.22713978,静安,"121.4436614,31.22713978"
121.447019,31.227384,静安,"121.447019,31.227384"
121.447019,31.227384,静安,"121.447019,31.227384"
121.44495,31.222726,静安,"121.44495,31.222726"
121.446562,31.22257082,静安,"121.446562,31.22257082"
121.444579,31.223408,静安,"121.444579,31.223408"
121.4518,31.223884,静安,"121.4518,31.223884"
121.442748,31.22694779,静安,"121.442748,31.22694779"
121.452247,31.222466,静安,"121.452247,31.222466"
121.44495,31.222726,静安,"121.44495,31.222726"
121.452247,31.222466,静安,"121.452247,31.222466"
121.444212,31.224409,静安,"121.444212,31.224409"
121.4564242,31.2255687,静安,"121.4564242,31.2255687"
121.461814,31.227862,静安,"121.461814,31.227862"
121.444183,31.224727,静安,"121.444183,31.224727"
121.452247,31.222466,静安,"121.452247,31.222466"
121.44495,31.222726,静安,"121.44495,31.222726"
121.461814,31.227862,静安,"121.461814,31.227862"
121.444579,31.223408,静安,"121.444579,31.223408"
121.461814,31.227862,静安,"121.461814,31.227862"
121.447019,31.227384,静安,"121.447019,31.227384"
121.447019,31.227384,静安,"121.447019,31.227384"
121.4518,31.223884,静安,"121.4518,31.223884"
121.458015,31.228051,静安,"121.458015,31.228051"
121.461814,31.227862,静安,"121.461814,31.227862"
121.44495,31.222726,静安,"121.44495,31.222726"
121.461814,31.227862,静安,"121.461814,31.227862"
121.444579,31.223408,静安,"121.444579,31.223408"
121.4461487,31.22229282,静安,"121.4461487,31.22229282"
121.4461487,31.22229282,静安,"121.4461487,31.22229282"
121.444212,31.224409,静安,"121.444212,31.224409"
121.444212,31.224409,静安,"121.444212,31.224409"
121.449395,31.230713,静安,"121.449395,31.230713"
121.444212,31.224409,静安,"121.444212,31.224409"
121.452185,31.224987,静安,"121.452185,31.224987"
121.452185,31.224987,静安,"121.452185,31.224987"
121.449197,31.232607,静安,"121.449197,31.232607"
121.461814,31.227862,静安,"121.461814,31.227862"
121.447571,31.231472,静安,"121.447571,31.231472"
121.458015,31.228051,静安,"121.458015,31.228051"
121.460991,31.229092,静安,"121.460991,31.229092"
121.444684,31.230394,静安,"121.444684,31.230394"
121.447019,31.227384,静安,"121.447019,31.227384"
121.453162,31.231687,静安,"121.453162,31.231687"
121.444212,31.224409,静安,"121.444212,31.224409"
121.457793,31.22601097,静安,"121.457793,31.22601097"
121.44495,31.222726,静安,"121.44495,31.222726"
121.461814,31.227862,静安,"121.461814,31.227862"
121.4459462,31.22162663,静安,"121.4459462,31.22162663"
121.444062,31.225584,静安,"121.444062,31.225584"
121.4588875,31.22684889,静安,"121.4588875,31.22684889"
121.457879,31.225266,静安,"121.457879,31.225266"
121.444579,31.223408,静安,"121.444579,31.223408"
121.44495,31.222726,静安,"121.44495,31.222726"
121.444212,31.224409,静安,"121.444212,31.224409"
121.452185,31.224987,静安,"121.452185,31.224987"
121.44914,31.228997,静安,"121.44914,31.228997"
121.4564242,31.2255687,静安,"121.4564242,31.2255687"
121.442748,31.22694779,静安,"121.442748,31.22694779"
121.445993,31.221789,静安,"121.445993,31.221789"
121.4465391,31.22848974,静安,"121.4465391,31.22848974"
121.461544,31.225939,静安,"121.461544,31.225939"
121.4461487,31.22229282,静安,"121.4461487,31.22229282"
121.4461487,31.22229282,静安,"121.4461487,31.22229282"
121.444212,31.224409,静安,"121.444212,31.224409"
121.444212,31.224409,静安,"121.444212,31.224409"
121.444212,31.224409,静安,"121.444212,31.224409"
121.4462929,31.22831265,静安,"121.4462929,31.22831265"
121.448867,31.243884,静安,"121.448867,31.243884"
121.453771,31.246567,静安,"121.453771,31.246567"
121.4494561,31.23835316,静安,"121.4494561,31.23835316"
121.456503,31.242816,静安,"121.456503,31.242816"
121.4553532,31.24072103,静安,"121.4553532,31.24072103"
121.450355,31.241062,静安,"121.450355,31.241062"
121.448116,31.240112,静安,"121.448116,31.240112"
121.451716,31.241237,静安,"121.451716,31.241237"
121.453559,31.239047,静安,"121.453559,31.239047"
121.455999,31.246901,静安,"121.455999,31.246901"
121.449838,31.241321,静安,"121.449838,31.241321"
121.456503,31.242816,静安,"121.456503,31.242816"
121.450935,31.245894,静安,"121.450935,31.245894"
121.455406,31.238207,静安,"121.455406,31.238207"
121.453554,31.237327,静安,"121.453554,31.237327"
121.448867,31.243884,静安,"121.448867,31.243884"
121.453554,31.237327,静安,"121.453554,31.237327"
121.45346,31.241146,静安,"121.45346,31.241146"
121.457548,31.244817,静安,"121.457548,31.244817"
121.451716,31.241237,静安,"121.451716,31.241237"
121.45444,31.237155,静安,"121.45444,31.237155"
121.453559,31.239047,静安,"121.453559,31.239047"
121.453559,31.239047,静安,"121.453559,31.239047"
121.452888,31.235889,静安,"121.452888,31.235889"
121.448867,31.243884,静安,"121.448867,31.243884"
121.453861,31.240562,静安,"121.453861,31.240562"
121.45271,31.24160661,静安,"121.45271,31.24160661"
121.450935,31.245894,静安,"121.450935,31.245894"
121.450935,31.245894,静安,"121.450935,31.245894"
121.452562,31.243047,静安,"121.452562,31.243047"
121.454594,31.242446,静安,"121.454594,31.242446"
121.448867,31.243884,静安,"121.448867,31.243884"
121.453559,31.239047,静安,"121.453559,31.239047"
121.452562,31.243047,静安,"121.452562,31.243047"
121.448116,31.240112,静安,"121.448116,31.240112"
121.448867,31.243884,静安,"121.448867,31.243884"
121.450935,31.245894,静安,"121.450935,31.245894"
121.455406,31.238207,静安,"121.455406,31.238207"
121.453559,31.239047,静安,"121.453559,31.239047"
121.453559,31.239047,静安,"121.453559,31.239047"
121.451716,31.241237,静安,"121.451716,31.241237"
121.4553883,31.24633106,静安,"121.4553883,31.24633106"
121.4494561,31.23835316,静安,"121.4494561,31.23835316"
121.447856,31.24220186,静安,"121.447856,31.24220186"
121.455406,31.238207,静安,"121.455406,31.238207"
121.450935,31.245894,静安,"121.450935,31.245894"
121.4557668,31.2417653,静安,"121.4557668,31.2417653"
121.454594,31.242446,静安,"121.454594,31.242446"
121.453654,31.243258,静安,"121.453654,31.243258"
121.450611,31.242035,静安,"121.450611,31.242035"
121.448867,31.243884,静安,"121.448867,31.243884"
121.450935,31.245894,静安,"121.450935,31.245894"
121.449044,31.24535,静安,"121.449044,31.24535"
121.454289,31.240592,静安,"121.454289,31.240592"
121.4618046,31.24435626,静安,"121.4618046,31.24435626"
121.458881,31.240536,静安,"121.458881,31.240536"
121.446261,31.243516,静安,"121.446261,31.243516"
121.451716,31.241237,静安,"121.451716,31.241237"
121.457264,31.248132,静安,"121.457264,31.248132"
121.456715,31.24049447,静安,"121.456715,31.24049447"
121.448867,31.243884,静安,"121.448867,31.243884"
121.453559,31.239047,静安,"121.453559,31.239047"
121.450935,31.245894,静安,"121.450935,31.245894"
121.456503,31.242816,静安,"121.456503,31.242816"
121.457548,31.244817,静安,"121.457548,31.244817"
121.448116,31.240112,静安,"121.448116,31.240112"
121.4564963,31.24514925,静安,"121.4564963,31.24514925"
121.453559,31.239047,静安,"121.453559,31.239047"
121.453861,31.240562,静安,"121.453861,31.240562"
121.454733,31.24577286,静安,"121.454733,31.24577286"
121.453559,31.239047,静安,"121.453559,31.239047"
121.453554,31.237327,静安,"121.453554,31.237327"
121.453861,31.240562,静安,"121.453861,31.240562"
121.453559,31.239047,静安,"121.453559,31.239047"
121.451716,31.241237,静安,"121.451716,31.241237"
121.448116,31.240112,静安,"121.448116,31.240112"
121.459122,31.240071,静安,"121.459122,31.240071"
121.453559,31.239047,静安,"121.453559,31.239047"
121.4578591,31.24199792,静安,"121.4578591,31.24199792"
121.452888,31.235889,静安,"121.452888,31.235889"
121.453559,31.239047,静安,"121.453559,31.239047"
121.453554,31.237327,静安,"121.453554,31.237327"
121.448867,31.243884,静安,"121.448867,31.243884"
121.45196,31.242423,静安,"121.45196,31.242423"
121.4466758,31.24216404,静安,"121.4466758,31.24216404"
121.45687,31.242465,静安,"121.45687,31.242465"
121.451716,31.241237,静安,"121.451716,31.241237"
121.453559,31.239047,静安,"121.453559,31.239047"
121.453559,31.239047,静安,"121.453559,31.239047"
121.450935,31.245894,静安,"121.450935,31.245894"
121.456089,31.239952,静安,"121.456089,31.239952"
121.453559,31.239047,静安,"121.453559,31.239047"
121.45171,31.246688,静安,"121.45171,31.246688"
121.455406,31.238207,静安,"121.455406,31.238207"
121.456503,31.242816,静安,"121.456503,31.242816"
121.453554,31.237327,静安,"121.453554,31.237327"
121.452888,31.235889,静安,"121.452888,31.235889"
121.45171,31.246688,静安,"121.45171,31.246688"
121.453554,31.237327,静安,"121.453554,31.237327"
121.4618046,31.24435626,静安,"121.4618046,31.24435626"
121.448867,31.243884,静安,"121.448867,31.243884"
121.453554,31.237327,静安,"121.453554,31.237327"
121.448867,31.243884,静安,"121.448867,31.243884"
121.45346,31.241146,静安,"121.45346,31.241146"
121.455575,31.239626,静安,"121.455575,31.239626"
121.451716,31.241237,静安,"121.451716,31.241237"
121.455406,31.238207,静安,"121.455406,31.238207"
121.454651,31.240146,静安,"121.454651,31.240146"
121.453559,31.239047,静安,"121.453559,31.239047"
121.451716,31.241237,静安,"121.451716,31.241237"
121.453771,31.246567,静安,"121.453771,31.246567"
121.455674,31.239075,静安,"121.455674,31.239075"
121.4618046,31.24435626,静安,"121.4618046,31.24435626"
121.453559,31.239047,静安,"121.453559,31.239047"
121.446261,31.243516,静安,"121.446261,31.243516"
121.459122,31.240071,静安,"121.459122,31.240071"
121.4480612,31.24185159,静安,"121.4480612,31.24185159"
121.450935,31.245894,静安,"121.450935,31.245894"
121.4557668,31.2417653,静安,"121.4557668,31.2417653"
121.452888,31.235889,静安,"121.452888,31.235889"
121.454289,31.240592,静安,"121.454289,31.240592"
121.452888,31.235889,静安,"121.452888,31.235889"
121.448867,31.243884,静安,"121.448867,31.243884"
121.448867,31.243884,静安,"121.448867,31.243884"
121.448867,31.243884,静安,"121.448867,31.243884"
121.451716,31.241237,静安,"121.451716,31.241237"
121.452888,31.235889,静安,"121.452888,31.235889"
121.453559,31.239047,静安,"121.453559,31.239047"
121.451716,31.241237,静安,"121.451716,31.241237"
121.450935,31.245894,静安,"121.450935,31.245894"
121.453559,31.239047,静安,"121.453559,31.239047"
121.453559,31.239047,静安,"121.453559,31.239047"
121.453554,31.237327,静安,"121.453554,31.237327"
121.453559,31.239047,静安,"121.453559,31.239047"
121.45196,31.242423,静安,"121.45196,31.242423"
121.458881,31.240536,静安,"121.458881,31.240536"
121.454282,31.239738,静安,"121.454282,31.239738"
121.453559,31.239047,静安,"121.453559,31.239047"
121.455575,31.239626,静安,"121.455575,31.239626"
121.451716,31.241237,静安,"121.451716,31.241237"
121.450935,31.245894,静安,"121.450935,31.245894"
121.448867,31.243884,静安,"121.448867,31.243884"
121.451716,31.241237,静安,"121.451716,31.241237"
121.453554,31.237327,静安,"121.453554,31.237327"
121.449044,31.24535,静安,"121.449044,31.24535"
121.453559,31.239047,静安,"121.453559,31.239047"
121.45346,31.241146,静安,"121.45346,31.241146"
121.453554,31.237327,静安,"121.453554,31.237327"
121.45196,31.242423,静安,"121.45196,31.242423"
121.450638,31.244385,静安,"121.450638,31.244385"
121.451716,31.241237,静安,"121.451716,31.241237"
121.453559,31.239047,静安,"121.453559,31.239047"
121.451716,31.241237,静安,"121.451716,31.241237"
121.453559,31.239047,静安,"121.453559,31.239047"
121.453559,31.239047,静安,"121.453559,31.239047"
121.448867,31.243884,静安,"121.448867,31.243884"
121.453559,31.239047,静安,"121.453559,31.239047"
121.453559,31.239047,静安,"121.453559,31.239047"
121.453559,31.239047,静安,"121.453559,31.239047"
121.45687,31.242465,静安,"121.45687,31.242465"
121.453554,31.237327,静安,"121.453554,31.237327"
121.453554,31.237327,静安,"121.453554,31.237327"
121.448867,31.243884,静安,"121.448867,31.243884"
121.451623,31.243936,静安,"121.451623,31.243936"
121.446261,31.243516,静安,"121.446261,31.243516"
121.453471,31.24222347,静安,"121.453471,31.24222347"
121.453471,31.24222347,静安,"121.453471,31.24222347"
121.453861,31.240562,静安,"121.453861,31.240562"
121.457548,31.244817,静安,"121.457548,31.244817"
121.450935,31.245894,静安,"121.450935,31.245894"
121.454282,31.239738,静安,"121.454282,31.239738"
121.453554,31.237327,静安,"121.453554,31.237327"
121.4494561,31.23835316,静安,"121.4494561,31.23835316"
121.448867,31.243884,静安,"121.448867,31.243884"
121.459122,31.240071,静安,"121.459122,31.240071"
121.446261,31.243516,静安,"121.446261,31.243516"
121.453554,31.237327,静安,"121.453554,31.237327"
121.455406,31.238207,静安,"121.455406,31.238207"
121.452745,31.24432,静安,"121.452745,31.24432"
121.455406,31.238207,静安,"121.455406,31.238207"
121.452888,31.235889,静安,"121.452888,31.235889"
121.4479521,31.24203576,静安,"121.4479521,31.24203576"
121.451716,31.241237,静安,"121.451716,31.241237"
121.453554,31.237327,静安,"121.453554,31.237327"
121.45687,31.242465,静安,"121.45687,31.242465"
121.448867,31.243884,静安,"121.448867,31.243884"
121.451634,31.244875,静安,"121.451634,31.244875"
121.450065,31.236585,静安,"121.450065,31.236585"
121.456503,31.242816,静安,"121.456503,31.242816"
121.448867,31.243884,静安,"121.448867,31.243884"
121.453861,31.240562,静安,"121.453861,31.240562"
121.45196,31.242423,静安,"121.45196,31.242423"
121.456503,31.242816,静安,"121.456503,31.242816"
121.455575,31.239626,静安,"121.455575,31.239626"
121.4618046,31.24435626,静安,"121.4618046,31.24435626"
121.457548,31.244817,静安,"121.457548,31.244817"
121.450935,31.245894,静安,"121.450935,31.245894"
121.456521,31.240577,静安,"121.456521,31.240577"
121.454282,31.239738,静安,"121.454282,31.239738"
121.45687,31.242465,静安,"121.45687,31.242465"
121.448867,31.243884,静安,"121.448867,31.243884"
121.450935,31.245894,静安,"121.450935,31.245894"
121.452888,31.235889,静安,"121.452888,31.235889"
121.446261,31.243516,静安,"121.446261,31.243516"
121.453554,31.237327,静安,"121.453554,31.237327"
121.457264,31.248132,静安,"121.457264,31.248132"
121.453554,31.237327,静安,"121.453554,31.237327"
121.4605494,31.24419004,静安,"121.4605494,31.24419004"
121.451623,31.243936,静安,"121.451623,31.243936"
121.448867,31.243884,静安,"121.448867,31.243884"
121.452745,31.24432,静安,"121.452745,31.24432"
121.457264,31.248132,静安,"121.457264,31.248132"
121.457264,31.248132,静安,"121.457264,31.248132"
121.453554,31.237327,静安,"121.453554,31.237327"
121.456521,31.240577,静安,"121.456521,31.240577"
121.450065,31.236585,静安,"121.450065,31.236585"
121.4535723,31.24241524,静安,"121.4535723,31.24241524"
121.456089,31.239952,静安,"121.456089,31.239952"
121.459791,31.24654,静安,"121.459791,31.24654"
121.453559,31.239047,静安,"121.453559,31.239047"
121.449291,31.240271,静安,"121.449291,31.240271"
121.451716,31.241237,静安,"121.451716,31.241237"
121.457264,31.248132,静安,"121.457264,31.248132"
121.450641,31.244232,静安,"121.450641,31.244232"
121.450641,31.244232,静安,"121.450641,31.244232"
121.450641,31.244232,静安,"121.450641,31.244232"
121.450641,31.244232,静安,"121.450641,31.244232"
121.450641,31.244232,静安,"121.450641,31.244232"
121.450641,31.244232,静安,"121.450641,31.244232"
121.450641,31.244232,静安,"121.450641,31.244232"
121.450641,31.244232,静安,"121.450641,31.244232"
121.450935,31.245894,静安,"121.450935,31.245894"
121.450611,31.242035,静安,"121.450611,31.242035"
121.453554,31.237327,静安,"121.453554,31.237327"
121.451623,31.243936,静安,"121.451623,31.243936"
121.455406,31.238207,静安,"121.455406,31.238207"
121.451623,31.243936,静安,"121.451623,31.243936"
121.4566193,31.23969652,静安,"121.4566193,31.23969652"
121.4546139,31.24743339,静安,"121.4546139,31.24743339"
121.456089,31.239952,静安,"121.456089,31.239952"
121.451716,31.241237,静安,"121.451716,31.241237"
121.450246,31.242065,静安,"121.450246,31.242065"
121.453554,31.237327,静安,"121.453554,31.237327"
121.448867,31.243884,静安,"121.448867,31.243884"
121.457264,31.248132,静安,"121.457264,31.248132"
121.462509,31.240794,静安,"121.462509,31.240794"
121.459686,31.240443,静安,"121.459686,31.240443"
121.459686,31.240443,静安,"121.459686,31.240443"
121.465737,31.239547,静安,"121.465737,31.239547"
121.470024,31.232325,静安,"121.470024,31.232325"
121.459686,31.240443,静安,"121.459686,31.240443"
121.461215,31.234486,静安,"121.461215,31.234486"
